Year,Geo_Lvl,Geo_Cd,Geo_Desc,Plan_Type,Tot_Opioid_Clms,Tot_Clms,Opioid_Prscrbng_Rate,Opioid_Prscrbng_Rate_5Y_Chg,Opioid_Prscrbng_Rate_1Y_Chg,LA_Tot_Opioid_Clms,LA_Opioid_Prscrbng_Rate,LA_Opioid_Prscrbng_Rate_5Y_Chg,LA_Opioid_Prscrbng_Rate_1Y_Chg,ds,y,Raw_Opioid_Ratio,LA_Lag_1,LA_Lag_2,LA_Lag_3,LA_Rolling_Mean_3Y,Growth,Year_Num
2021,0,23326,Florida:Levy,0,3284.0,99693.0,3.29,-2.4,0.05,288.0,8.77,0.93,0.61,2021-01-01,8.77,0.03294112926684923,8.16,6.66,7.3,7.863333333333333,7.475490196078427,2021
2023,0,23326,Florida:Levy,0,3081.0,451036.0,0.68,-3.23,-0.39,204.0,6.62,-0.68,-0.96,2023-01-01,6.62,0.006830940324053956,8.77,8.16,6.66,7.8500000000000005,-24.515393386545036,2023
2024,0,23326,Florida:Levy,0,2404.0,367321.0,0.65,-2.62,-0.03,170.0,7.07,0.41,0.45,2024-01-01,7.07,0.006544684349656023,6.62,8.77,8.16,7.486666666666667,6.79758308157099,2024
2016,0,23328,Florida:Liberty,0,1068.0,18514.0,5.77,-2.89,-0.38,13.0,4.4,-0.44,0.0,2016-01-01,4.4,0.05768607540239819,5.36,5.63,5.78,4.4,-37.76520509193776,2016
2018,0,23328,Florida:Liberty,0,808.0,18372.0,4.4,-2.89,-0.38,15.0,1.86,-0.44,0.0,2018-01-01,1.86,0.043979969518833005,4.4,5.63,5.78,3.1300000000000003,-57.72727272727273,2018
2019,0,23328,Florida:Liberty,0,733.0,17875.0,4.1,-2.89,-0.3,13.0,4.4,-0.44,0.0,2019-01-01,4.4,0.04100699300699301,1.86,4.4,5.78,3.5533333333333332,136.55913978494624,2019
2020,0,23328,Florida:Liberty,0,718.0,17650.0,4.07,-2.89,-0.03,13.0,4.4,-0.44,0.0,2020-01-01,4.4,0.040679886685552405,4.4,1.86,4.4,3.5533333333333332,0.0,2020
2021,0,23328,Florida:Liberty,0,747.0,20077.0,3.72,-2.05,-0.35,15.0,2.01,-0.44,0.0,2021-01-01,2.01,0.037206753997111125,4.4,4.4,1.86,3.603333333333334,-54.31818181818182,2021
2023,0,23328,Florida:Liberty,0,838.0,94701.0,0.88,-3.52,-0.49,13.0,4.4,-0.44,0.0,2023-01-01,4.4,0.008848903390671693,2.01,4.4,4.4,3.6033333333333335,118.90547263681594,2023
2024,0,23328,Florida:Liberty,0,519.0,72354.0,0.72,-3.38,-0.16,13.0,4.4,-0.44,0.0,2024-01-01,4.4,0.007173065760013268,4.4,2.01,4.4,3.6033333333333335,0.0,2024
2016,0,23330,Florida:Madison,0,3406.0,47683.0,7.14,-2.89,-0.38,101.0,2.97,-0.44,0.0,2016-01-01,2.97,0.07143006941677327,5.36,5.63,5.78,2.97,-32.49999999999999,2016
2018,0,23330,Florida:Madison,0,2393.0,47158.0,5.07,-2.89,-0.38,68.0,2.84,-0.44,0.0,2018-01-01,2.84,0.05074430637431613,2.97,5.63,5.78,2.9050000000000002,-4.3771043771043905,2018
2019,0,23330,Florida:Madison,0,2258.0,47953.0,4.71,-2.89,-0.36,60.0,2.66,-0.44,-0.18,2019-01-01,2.66,0.0470877734448314,2.84,2.97,5.78,2.8233333333333337,-6.338028169014076,2019
2020,0,23330,Florida:Madison,0,1517.0,50880.0,2.98,-2.89,-1.73,84.0,5.54,-0.44,2.88,2020-01-01,5.54,0.029815251572327044,2.66,2.84,2.97,3.6799999999999997,108.27067669172932,2020
2021,0,23330,Florida:Madison,0,1445.0,51456.0,2.81,-4.33,-0.17,53.0,3.67,0.7,-1.87,2021-01-01,3.67,0.02808224502487562,5.54,2.66,2.84,3.9566666666666666,-33.754512635379065,2021
2023,0,23330,Florida:Madison,0,1308.0,244706.0,0.53,-4.54,-0.33,55.0,4.2,1.36,-0.31,2023-01-01,4.2,0.005345189737889549,3.67,5.54,2.66,4.47,14.441416893732972,2023
2024,0,23330,Florida:Madison,0,864.0,198256.0,0.44,-4.27,-0.09,38.0,4.4,1.74,0.2,2024-01-01,4.4,0.004358001775482205,4.2,3.67,5.54,4.09,4.761904761904767,2024
2016,0,23331,Florida:Manatee,0,18427.0,345250.0,5.34,-2.89,-0.38,1696.0,9.2,-0.44,0.0,2016-01-01,9.2,0.05337291817523534,5.36,5.63,5.78,9.2,109.09090909090904,2016
2018,0,23331,Florida:Manatee,0,13767.0,359188.0,3.83,-2.89,-0.38,1369.0,9.94,-0.44,0.0,2018-01-01,9.94,0.03832811786585298,9.2,5.63,5.78,9.57,8.043478260869573,2018
2019,0,23331,Florida:Manatee,0,10899.0,349581.0,3.12,-2.89,-0.71,1085.0,9.96,-0.44,0.02,2019-01-01,9.96,0.031177323710384716,9.94,9.2,5.78,9.700000000000001,0.201207243460777,2019
2020,0,23331,Florida:Manatee,0,11355.0,376444.0,3.02,-2.89,-0.1,1180.0,10.39,-0.44,0.43,2020-01-01,10.39,0.0301638490718407,9.96,9.94,9.2,10.096666666666666,4.317269076305208,2020
2021,0,23331,Florida:Manatee,0,11288.0,386201.0,2.92,-2.42,-0.1,1175.0,10.41,1.21,0.02,2021-01-01,10.41,0.029228303396417927,10.39,9.96,9.94,10.253333333333336,0.19249278152069227,2021
2023,0,23331,Florida:Manatee,0,11268.0,1963123.0,0.57,-3.26,-0.42,945.0,8.39,-1.55,-1.96,2023-01-01,8.39,0.0057398339278792,10.41,10.39,9.96,9.730000000000002,-19.404418828049952,2023
2024,0,23331,Florida:Manatee,0,8266.0,1596199.0,0.52,-2.6,-0.05,678.0,8.2,-1.76,-0.19,2024-01-01,8.2,0.005178552298303657,8.39,10.41,10.39,9.0,-2.2646007151370884,2024
2016,0,23333,Florida:Marion,0,36022.0,612298.0,5.88,-2.89,-0.38,2457.0,6.82,-0.44,0.0,2016-01-01,6.82,0.05883083073928055,5.36,5.63,5.78,6.82,-16.82926829268292,2016
2018,0,23333,Florida:Marion,0,24287.0,611515.0,3.97,-2.89,-0.38,1667.0,6.86,-0.44,0.0,2018-01-01,6.86,0.03971611489497396,6.82,5.63,5.78,6.84,0.5865102639296182,2018
2019,0,23333,Florida:Marion,0,18566.0,577528.0,3.21,-2.89,-0.76,1426.0,7.68,-0.44,0.82,2019-01-01,7.68,0.03214735908908313,6.86,6.82,5.78,7.12,11.953352769679281,2019
2020,0,23333,Florida:Marion,0,19359.0,599421.0,3.23,-2.89,0.02,1673.0,8.64,-0.44,0.96,2020-01-01,8.64,0.032296165799996994,7.68,6.86,6.82,7.726666666666667,12.500000000000021,2020
2021,0,23333,Florida:Marion,0,20128.0,637265.0,3.16,-2.72,-0.07,1726.0,8.58,1.76,-0.06,2021-01-01,8.58,0.0315849764226813,8.64,7.68,6.86,8.299999999999999,-0.6944444444444531,2021
2023,0,23333,Florida:Marion,0,18303.0,2162173.0,0.85,-3.12,-0.54,1353.0,7.39,0.53,-1.1,2023-01-01,7.39,0.008465095068710968,8.58,8.64,7.68,8.203333333333333,-13.869463869463871,2023
2024,0,23333,Florida:Marion,0,14870.0,1831787.0,0.81,-2.4,-0.04,1081.0,7.27,-0.41,-0.12,2024-01-01,7.27,0.008117756049147636,7.39,8.58,8.64,7.746666666666666,-1.6238159675236785,2024
2016,0,23335,Florida:Martin,0,5052.0,103189.0,4.9,-2.89,-0.38,557.0,11.03,-0.44,0.0,2016-01-01,11.03,0.04895870683890725,5.36,5.63,5.78,11.03,51.71939477303988,2016
2018,0,23335,Florida:Martin,0,3923.0,103706.0,3.78,-2.89,-0.38,522.0,13.31,-0.44,0.0,2018-01-01,13.31,0.037828090949414694,11.03,5.63,5.78,12.17,20.670897552130562,2018
2019,0,23335,Florida:Martin,0,2976.0,98094.0,3.03,-2.89,-0.75,441.0,14.82,-0.44,1.51,2019-01-01,14.82,0.030338246987583337,13.31,11.03,5.78,13.053333333333333,11.344853493613826,2019
2020,0,23335,Florida:Martin,0,2724.0,97036.0,2.81,-2.89,-0.22,401.0,14.72,-0.44,-0.1,2020-01-01,14.72,0.02807205573189332,14.82,13.31,11.03,14.283333333333333,-0.6747638326585648,2020
2021,0,23335,Florida:Martin,0,2674.0,107728.0,2.48,-2.42,-0.33,366.0,13.69,2.66,-1.03,2021-01-01,13.69,0.02482177335511659,14.72,14.82,13.31,14.410000000000002,-6.997282608695654,2021
2023,0,23335,Florida:Martin,0,3329.0,614447.0,0.54,-3.24,-0.31,332.0,9.97,-3.34,-3.99,2023-01-01,9.97,0.005417879817136384,13.69,14.72,14.82,12.793333333333335,-27.173119065010955,2023
2024,0,23335,Florida:Martin,0,2360.0,491244.0,0.48,-2.55,-0.06,259.0,10.97,-3.85,1.0,2024-01-01,10.97,0.004804129923215347,9.97,13.69,14.72,11.543333333333335,10.03009027081243,2024
2016,0,23336,Florida:Miami-Dade,0,101983.0,4983076.0,2.05,-2.89,-0.38,3853.0,3.78,-0.44,0.0,2016-01-01,3.78,0.02046587288654638,5.36,5.63,5.78,3.78,-65.54238833181405,2016
2018,0,23336,Florida:Miami-Dade,0,76427.0,4959987.0,1.54,-2.89,-0.38,2975.0,3.89,-0.44,0.0,2018-01-01,3.89,0.015408709740569885,3.78,5.63,5.78,3.835,2.9100529100529293,2018
2019,0,23336,Florida:Miami-Dade,0,58460.0,4560696.0,1.28,-2.89,-0.26,2521.0,4.31,-0.44,0.42,2019-01-01,4.31,0.012818218973595258,3.89,3.78,5.78,3.9933333333333336,10.796915167095111,2019
2020,0,23336,Florida:Miami-Dade,0,54223.0,4430109.0,1.22,-2.89,-0.06,2361.0,4.35,-0.44,0.04,2020-01-01,4.35,0.012239653697008359,4.31,3.89,3.78,4.183333333333334,0.9280742459396807,2020
2021,0,23336,Florida:Miami-Dade,0,52917.0,4342229.0,1.22,-0.83,0.0,2119.0,4.0,0.22,-0.35,2021-01-01,4.0,0.012186598173426598,4.35,4.31,3.89,4.22,-8.045977011494243,2021
2023,0,23336,Florida:Miami-Dade,0,51558.0,7059354.0,0.73,-0.81,-0.21,1831.0,3.55,-0.34,-0.31,2023-01-01,3.55,0.007303501141889187,4.0,4.35,4.31,3.966666666666667,-11.250000000000004,2023
2024,0,23336,Florida:Miami-Dade,0,37919.0,5937552.0,0.64,-0.64,-0.09,1416.0,3.73,-0.58,0.18,2024-01-01,3.73,0.006386301964176482,3.55,4.0,4.35,3.76,5.070422535211283,2024
2016,0,23337,Florida:Monroe,0,3437.0,54825.0,6.27,-2.89,-0.38,180.0,5.24,-0.44,0.0,2016-01-01,5.24,0.06269037847697219,5.36,5.63,5.78,5.24,40.48257372654156,2016
2018,0,23337,Florida:Monroe,0,2456.0,52230.0,4.7,-2.89,-0.38,105.0,4.28,-0.44,0.0,2018-01-01,4.28,0.047022783840704574,5.24,5.63,5.78,4.76,-18.3206106870229,2018
2019,0,23337,Florida:Monroe,0,1895.0,49131.0,3.86,-2.89,-0.84,122.0,6.44,-0.44,2.16,2019-01-01,6.44,0.038570352730455316,4.28,5.24,5.78,5.32,50.46728971962617,2019
2020,0,23337,Florida:Monroe,0,1959.0,56866.0,3.44,-2.89,-0.42,121.0,6.18,-0.44,-0.26,2020-01-01,6.18,0.03444940737875005,6.44,4.28,5.24,5.633333333333333,-4.037267080745355,2020
2021,0,23337,Florida:Monroe,0,1793.0,51581.0,3.48,-2.79,0.04,112.0,6.25,1.01,0.07,2021-01-01,6.25,0.03476086155755026,6.18,6.44,4.28,6.289999999999999,1.1326860841424091,2021
2023,0,23337,Florida:Monroe,0,2339.0,491673.0,0.48,-4.22,-0.25,140.0,5.99,1.71,-2.03,2023-01-01,5.99,0.0047572268560608375,6.25,6.18,6.44,6.140000000000001,-4.159999999999997,2023
2024,0,23337,Florida:Monroe,0,1334.0,361831.0,0.37,-3.49,-0.11,94.0,7.05,0.61,1.06,2024-01-01,7.05,0.0036868040604591647,5.99,6.25,6.18,6.43,17.69616026711185,2024
2016,0,23338,Florida:Nassau,0,8524.0,103715.0,8.22,-2.89,-0.38,749.0,8.79,-0.44,0.0,2016-01-01,8.79,0.08218676179916116,5.36,5.63,5.78,8.79,24.680851063829778,2016
2018,0,23338,Florida:Nassau,0,5692.0,97879.0,5.82,-2.89,-0.38,465.0,8.17,-0.44,0.0,2018-01-01,8.17,0.05815343434240235,8.79,5.63,5.78,8.48,-7.053469852104655,2018
2019,0,23338,Florida:Nassau,0,4260.0,91809.0,4.64,-2.89,-1.18,307.0,7.21,-0.44,-0.96,2019-01-01,7.21,0.04640067967192759,8.17,8.79,5.78,8.056666666666667,-11.750305997552024,2019
2020,0,23338,Florida:Nassau,0,4036.0,96696.0,4.17,-2.89,-0.47,265.0,6.57,-0.44,-0.64,2020-01-01,6.57,0.04173905849259535,7.21,8.17,8.79,7.316666666666666,-8.876560332871009,2020
2021,0,23338,Florida:Nassau,0,3773.0,100756.0,3.74,-4.48,-0.43,277.0,7.34,-1.45,0.77,2021-01-01,7.34,0.0374469014252253,6.57,7.21,8.17,7.04,11.719939117199374,2021
2023,0,23338,Florida:Nassau,0,3506.0,391171.0,0.9,-4.92,-0.61,273.0,7.79,-0.38,-0.36,2023-01-01,7.79,0.008962832111787429,7.34,6.57,7.21,7.233333333333333,6.130790190735702,2023
2024,0,23338,Florida:Nassau,0,2544.0,312742.0,0.81,-3.83,-0.09,190.0,7.47,0.26,-0.32,2024-01-01,7.47,0.008134500642702292,7.79,7.34,6.57,7.533333333333332,-4.107830551989733,2024
2016,0,23340,Florida:Okaloosa,0,14963.0,235223.0,6.36,-2.89,-0.38,675.0,4.51,-0.44,0.0,2016-01-01,4.51,0.0636119767199636,5.36,5.63,5.78,4.51,-39.62516733601071,2016
2018,0,23340,Florida:Okaloosa,0,10926.0,237893.0,4.59,-2.89,-0.38,433.0,3.96,-0.44,0.0,2018-01-01,3.96,0.045928211422782514,4.51,5.63,5.78,4.234999999999999,-12.195121951219512,2018
2019,0,23340,Florida:Okaloosa,0,7909.0,219241.0,3.61,-2.89,-0.98,278.0,3.52,-0.44,-0.44,2019-01-01,3.52,0.03607445687622297,3.96,4.51,5.78,3.9966666666666666,-11.111111111111105,2019
2020,0,23340,Florida:Okaloosa,0,6876.0,221471.0,3.1,-2.89,-0.51,225.0,3.27,-0.44,-0.25,2020-01-01,3.27,0.03104695422877036,3.52,3.96,4.51,3.5833333333333335,-7.102272727272729,2020
2021,0,23340,Florida:Okaloosa,0,6618.0,238401.0,2.78,-3.58,-0.32,170.0,2.57,-1.94,-0.7,2021-01-01,2.57,0.027759950671347854,3.27,3.52,3.96,3.1199999999999997,-21.406727828746185,2021
2023,0,23340,Florida:Okaloosa,0,6786.0,967463.0,0.7,-3.89,-0.42,134.0,1.97,-1.99,-1.29,2023-01-01,1.97,0.007014221732510701,2.57,3.27,3.52,2.6033333333333335,-23.34630350194552,2023
2024,0,23340,Florida:Okaloosa,0,5112.0,806910.0,0.63,-2.98,-0.07,96.0,1.88,-1.64,-0.09,2024-01-01,1.88,0.006335279027400826,1.97,2.57,3.27,2.14,-4.5685279187817285,2024
2016,0,23342,Florida:Okeechobee,0,5176.0,90239.0,5.74,-2.89,-0.38,441.0,8.52,-0.44,0.0,2016-01-01,8.52,0.0573587916532763,5.36,5.63,5.78,8.52,353.19148936170217,2016
2018,0,23342,Florida:Okeechobee,0,3571.0,88041.0,4.06,-2.89,-0.38,333.0,9.33,-0.44,0.0,2018-01-01,9.33,0.040560647879965016,8.52,5.63,5.78,8.925,9.507042253521124,2018
2019,0,23342,Florida:Okeechobee,0,2686.0,84062.0,3.2,-2.89,-0.86,298.0,11.09,-0.44,1.76,2019-01-01,11.09,0.03195260640955485,9.33,8.52,5.78,9.646666666666667,18.86387995712755,2019
2020,0,23342,Florida:Okeechobee,0,2547.0,89799.0,2.84,-2.89,-0.36,331.0,13.0,-0.44,1.91,2020-01-01,13.0,0.028363344803394246,11.09,9.33,8.52,11.14,17.222723174030662,2020
2021,0,23342,Florida:Okeechobee,0,2332.0,95436.0,2.44,-3.3,-0.4,361.0,15.48,6.96,2.48,2021-01-01,15.48,0.024435223605348087,13.0,11.09,9.33,13.19,19.07692307692308,2021
2023,0,23342,Florida:Okeechobee,0,2338.0,511321.0,0.46,-3.6,-0.37,302.0,12.92,3.59,0.03,2023-01-01,12.92,0.004572470131287391,15.48,13.0,11.09,13.799999999999999,-16.5374677002584,2023
2024,0,23342,Florida:Okeechobee,0,1623.0,413300.0,0.39,-2.81,-0.07,169.0,10.41,-0.68,-2.51,2024-01-01,10.41,0.003926929591096056,12.92,15.48,13.0,12.936666666666667,-19.427244582043347,2024
2016,0,23344,Florida:Orange,0,64198.0,1635233.0,3.93,-2.89,-0.38,2893.0,4.51,-0.44,0.0,2016-01-01,4.51,0.039259237062852816,5.36,5.63,5.78,4.51,-56.67627281460135,2016
2018,0,23344,Florida:Orange,0,46056.0,1684740.0,2.73,-2.89,-0.38,2085.0,4.53,-0.44,0.0,2018-01-01,4.53,0.027337155881619717,4.51,5.63,5.78,4.52,0.44345898004436446,2018
2019,0,23344,Florida:Orange,0,33375.0,1602236.0,2.08,-2.89,-0.65,1611.0,4.83,-0.44,0.3,2019-01-01,4.83,0.02083026470507466,4.53,4.51,5.78,4.623333333333334,6.62251655629138,2019
2020,0,23344,Florida:Orange,0,34660.0,1674666.0,2.07,-2.89,-0.01,1860.0,5.37,-0.44,0.54,2020-01-01,5.37,0.020696664290073365,4.83,4.53,4.51,4.91,11.180124223602483,2020
2021,0,23344,Florida:Orange,0,35830.0,1686281.0,2.12,-1.81,0.05,1793.0,5.0,0.49,-0.37,2021-01-01,5.0,0.02124794147594618,5.37,4.83,4.53,5.066666666666666,-6.8901303538175025,2021
2023,0,23344,Florida:Orange,0,31535.0,3967494.0,0.79,-1.94,-0.41,1255.0,3.98,-0.55,-0.78,2023-01-01,3.98,0.007948342202911964,5.0,5.37,4.83,4.783333333333334,-20.399999999999995,2023
2024,0,23344,Florida:Orange,0,24576.0,3298807.0,0.75,-1.33,-0.04,872.0,3.55,-1.28,-0.43,2024-01-01,3.55,0.007449966002861034,3.98,5.0,5.37,4.176666666666667,-10.80402010050252,2024
2016,0,23345,Florida:Osceola,0,22511.0,601827.0,3.74,-2.89,-0.38,858.0,3.81,-0.44,0.0,2016-01-01,3.81,0.03740443682320667,5.36,5.63,5.78,3.81,7.323943661971843,2016
2018,0,23345,Florida:Osceola,0,16966.0,658741.0,2.58,-2.89,-0.38,691.0,4.07,-0.44,0.0,2018-01-01,4.07,0.025755190583248957,3.81,5.63,5.78,3.9400000000000004,6.824146981627299,2018
2019,0,23345,Florida:Osceola,0,13274.0,637122.0,2.08,-2.89,-0.5,581.0,4.38,-0.44,0.31,2019-01-01,4.38,0.020834314307149965,4.07,3.81,5.78,4.086666666666667,7.6167076167076075,2019
2020,0,23345,Florida:Osceola,0,14534.0,655139.0,2.22,-2.89,0.14,684.0,4.71,-0.44,0.33,2020-01-01,4.71,0.022184605099070578,4.38,4.07,3.81,4.386666666666667,7.534246575342474,2020
2021,0,23345,Florida:Osceola,0,15707.0,705854.0,2.23,-1.51,0.01,808.0,5.14,1.33,0.43,2021-01-01,5.14,0.02225247714116517,4.71,4.38,4.07,4.743333333333333,9.129511677282377,2021
2023,0,23345,Florida:Osceola,0,13551.0,2259588.0,0.6,-1.98,-0.41,550.0,4.06,-0.01,-0.73,2023-01-01,4.06,0.005997110977753467,5.14,4.71,4.38,4.636666666666667,-21.011673151750976,2023
2024,0,23345,Florida:Osceola,0,10328.0,1874123.0,0.55,-1.53,-0.05,340.0,3.29,-1.09,-0.77,2024-01-01,3.29,0.005510844272227596,4.06,5.14,4.71,4.163333333333333,-18.965517241379303,2024
2016,0,23346,Florida:Palm Beach,0,54958.0,1324415.0,4.15,-2.89,-0.38,4358.0,7.93,-0.44,0.0,2016-01-01,7.93,0.04149605674958378,5.36,5.63,5.78,7.93,141.0334346504559,2016
2018,0,23346,Florida:Palm Beach,0,40738.0,1350883.0,3.02,-2.89,-0.38,3371.0,8.27,-0.44,0.0,2018-01-01,8.27,0.03015657166460752,7.93,5.63,5.78,8.1,4.287515762925587,2018
2019,0,23346,Florida:Palm Beach,0,29719.0,1262663.0,2.35,-2.89,-0.67,2563.0,8.62,-0.44,0.35,2019-01-01,8.62,0.02353676317433868,8.27,7.93,5.78,8.273333333333333,4.232164449818621,2019
2020,0,23346,Florida:Palm Beach,0,29854.0,1362460.0,2.19,-2.89,-0.16,2745.0,9.19,-0.44,0.57,2020-01-01,9.19,0.021911835943807526,8.62,8.27,7.93,8.693333333333333,6.612529002320189,2020
2021,0,23346,Florida:Palm Beach,0,30282.0,1321641.0,2.29,-1.86,0.1,2841.0,9.38,1.45,0.19,2021-01-01,9.38,0.022912424781010878,9.19,8.62,8.27,9.063333333333333,2.0674646354733595,2021
2023,0,23346,Florida:Palm Beach,0,32954.0,3722462.0,0.89,-2.13,-0.39,2677.0,8.12,-0.15,-0.97,2023-01-01,8.12,0.008852743157619877,9.38,9.19,8.62,8.896666666666667,-13.432835820895539,2023
2024,0,23346,Florida:Palm Beach,0,25582.0,3069328.0,0.83,-1.52,-0.06,1998.0,7.81,-0.81,-0.31,2024-01-01,7.81,0.008334723431317866,8.12,9.38,9.19,8.436666666666666,-3.817733990147776,2024
2016,0,23347,Florida:Pasco,0,45327.0,789720.0,5.74,-2.89,-0.38,4434.0,9.78,-0.44,0.0,2016-01-01,9.78,0.05739629235678468,5.36,5.63,5.78,9.78,25.22407170294494,2016
2018,0,23347,Florida:Pasco,0,33459.0,828229.0,4.04,-2.89,-0.38,3564.0,10.65,-0.44,0.0,2018-01-01,10.65,0.04039824734463536,9.78,5.63,5.78,10.215,8.895705521472408,2018
2019,0,23347,Florida:Pasco,0,26077.0,804796.0,3.24,-2.89,-0.8,2748.0,10.54,-0.44,-0.11,2019-01-01,10.54,0.03240200000994041,10.65,9.78,5.78,10.323333333333332,-1.0328638497652642,2019
2020,0,23347,Florida:Pasco,0,24942.0,821950.0,3.03,-2.89,-0.21,3075.0,12.33,-0.44,1.79,2020-01-01,12.33,0.030344911490966603,10.54,10.65,9.78,11.173333333333332,16.98292220113853,2020
2021,0,23347,Florida:Pasco,0,25133.0,866409.0,2.9,-2.84,-0.13,3181.0,12.66,2.88,0.33,2021-01-01,12.66,0.029008239757435578,12.33,10.54,10.65,11.843333333333334,2.676399026763998,2021
2023,0,23347,Florida:Pasco,0,21934.0,2626669.0,0.84,-3.2,-0.51,1893.0,8.63,-2.02,-2.63,2023-01-01,8.63,0.008350500196256171,12.66,12.33,10.54,11.206666666666669,-31.83254344391785,2023
2024,0,23347,Florida:Pasco,0,16423.0,2196535.0,0.75,-2.49,-0.09,1499.0,9.13,-1.41,0.5,2024-01-01,9.13,0.007476775922077272,8.63,12.66,12.33,10.14,5.793742757821563,2024
2016,0,23348,Florida:Pinellas,0,64472.0,1168159.0,5.52,-2.89,-0.38,6318.0,9.8,-0.44,0.0,2016-01-01,9.8,0.055191116962673745,5.36,5.63,5.78,9.8,7.338444687842283,2016
2018,0,23348,Florida:Pinellas,0,46709.0,1174736.0,3.98,-2.89,-0.38,4639.0,9.93,-0.44,0.0,2018-01-01,9.93,0.039761274022418656,9.8,5.63,5.78,9.865,1.3265306122448806,2018
2019,0,23348,Florida:Pinellas,0,38260.0,1122745.0,3.41,-2.89,-0.57,3707.0,9.69,-0.44,-0.24,2019-01-01,9.69,0.03407719473255281,9.93,9.8,5.78,9.806666666666667,-2.4169184290030232,2019
2020,0,23348,Florida:Pinellas,0,38917.0,1190605.0,3.27,-2.89,-0.14,4452.0,11.44,-0.44,1.75,2020-01-01,11.44,0.03268674329437555,9.69,9.93,9.8,10.353333333333333,18.059855521155832,2020
2021,0,23348,Florida:Pinellas,0,39540.0,1155918.0,3.42,-2.1,0.15,4714.0,11.92,2.12,0.48,2021-01-01,11.92,0.03420657866734492,11.44,9.69,9.93,11.016666666666666,4.195804195804209,2021
2023,0,23348,Florida:Pinellas,0,32523.0,3016045.0,1.08,-2.9,-0.69,2985.0,9.18,-0.75,-2.28,2023-01-01,9.18,0.010783327171842595,11.92,11.44,9.69,10.846666666666666,-22.986577181208055,2023
2024,0,23348,Florida:Pinellas,0,26673.0,2523345.0,1.06,-2.35,-0.02,2669.0,10.01,0.32,0.83,2024-01-01,10.01,0.010570492738805039,9.18,11.92,11.44,10.37,9.041394335511988,2024
2016,0,23349,Florida:Polk,0,62048.0,1219181.0,5.09,-2.89,-0.38,2587.0,4.17,-0.44,0.0,2016-01-01,4.17,0.05089318157025085,5.36,5.63,5.78,4.17,-58.341658341658345,2016
2018,0,23349,Florida:Polk,0,45743.0,1305960.0,3.5,-2.89,-0.38,1817.0,3.97,-0.44,0.0,2018-01-01,3.97,0.035026340776134035,4.17,5.63,5.78,4.07,-4.796163069544357,2018
2019,0,23349,Florida:Polk,0,35055.0,1261931.0,2.78,-2.89,-0.72,1284.0,3.66,-0.44,-0.31,2019-01-01,3.66,0.027778856371703367,3.97,4.17,5.78,3.9333333333333336,-7.8085642317380355,2019
2020,0,23349,Florida:Polk,0,33834.0,1296812.0,2.61,-2.89,-0.17,1500.0,4.43,-0.44,0.77,2020-01-01,4.43,0.026090134884624756,3.66,3.97,4.17,4.0200000000000005,21.038251366120207,2020
2021,0,23349,Florida:Polk,0,35672.0,1422250.0,2.51,-2.58,-0.1,1437.0,4.03,-0.14,-0.4,2021-01-01,4.03,0.025081385129196696,4.43,3.66,3.97,4.04,-9.029345372460485,2021
2023,0,23349,Florida:Polk,0,32467.0,3535667.0,0.92,-2.58,-0.47,1012.0,3.12,-0.85,-0.93,2023-01-01,3.12,0.009182708665719934,4.03,4.43,3.66,3.86,-22.580645161290324,2023
2024,0,23349,Florida:Polk,0,25741.0,3015175.0,0.85,-1.93,-0.07,841.0,3.27,-0.39,0.15,2024-01-01,3.27,0.008537149585015795,3.12,4.03,4.43,3.473333333333333,4.807692307692313,2024
2016,0,23351,Florida:Putnam,0,14886.0,209883.0,7.09,-2.89,-0.38,1228.0,8.25,-0.44,0.0,2016-01-01,8.25,0.07092522977087234,5.36,5.63,5.78,8.25,152.2935779816514,2016
2018,0,23351,Florida:Putnam,0,9972.0,210877.0,4.73,-2.89,-0.38,807.0,8.09,-0.44,0.0,2018-01-01,8.09,0.047288229631491346,8.25,5.63,5.78,8.17,-1.9393939393939408,2018
2019,0,23351,Florida:Putnam,0,7717.0,198034.0,3.9,-2.89,-0.83,635.0,8.23,-0.44,0.14,2019-01-01,8.23,0.03896805599038549,8.09,8.25,5.78,8.19,1.7305315203955507,2019
2020,0,23351,Florida:Putnam,0,7912.0,208279.0,3.8,-2.89,-0.1,645.0,8.15,-0.44,-0.08,2020-01-01,8.15,0.037987507141862595,8.23,8.09,8.25,8.156666666666666,-0.9720534629404587,2020
2021,0,23351,Florida:Putnam,0,8273.0,220226.0,3.76,-3.33,-0.04,664.0,8.03,-0.22,-0.12,2021-01-01,8.03,0.037565954973527195,8.15,8.23,8.09,8.136666666666667,-1.4723926380368235,2021
2023,0,23351,Florida:Putnam,0,7421.0,1045358.0,0.71,-4.02,-0.47,491.0,6.62,-1.47,-1.47,2023-01-01,6.62,0.007099003403618665,8.03,8.15,8.23,7.6000000000000005,-17.559153175591526,2023
2024,0,23351,Florida:Putnam,0,5529.0,843165.0,0.66,-3.24,-0.05,381.0,6.89,-1.34,0.27,2024-01-01,6.89,0.0065574353774172315,6.62,8.03,8.15,7.18,4.078549848942581,2024
2016,0,23353,Florida:St. Johns,0,9184.0,147715.0,6.22,-2.89,-0.38,619.0,6.74,-0.44,0.0,2016-01-01,6.74,0.062173780591002946,5.36,5.63,5.78,6.74,-2.1770682148040565,2016
